SOURCE	TARGET	count
CD4+ Tex_OA_BT	GNLY+ NK_RA_BT	11
CD4+ Tex_OA_BT	ZNF683+ CD8+ Trm_RA_BT	8
CD4+ Tex_OA_BT	Proliferating CD8+ T_RA_BT	12
CD4+ Tex_OA_BT	GZMK+ CD8+ Tem1_RA_BT	8
CD4+ Tex_OA_BT	Proliferating NK_RA_BT	4
CD4+ Tex_OA_BT	GZMK+ CD8+ NKTem_RA_BT	6
CD4+ Tex_OA_BT	GNLY+ NK_RA_AT	10
CD4+ Tex_OA_BT	Naive T_RA_AT	7
CD4+ Tex_OA_BT	ZNF683+ CD8+ Trm_RA_AT	7
CD4+ Tex_OA_BT	Proliferating NK_RA_AT	8
CD4+ Tex_OA_BT	Treg_RA_AT	10
CD4+ Tex_OA_BT	CD4+ Tex_RA_AT	12
CD4+ Tex_OA_BT	GZMK+ CD8+ Tem2_RA_AT	7
CD4+ Tex_OA_BT	GZMK+ CD8+ Tem1_RA_AT	8
CD4+ Tex_OA_BT	Proliferating CD8+ T_RA_AT	13
CD4+ Tex_OA_BT	GZMK+ CD8+ NKTem_RA_AT	7
Treg_OA_BT	SPP1+ Mac_OA_BT	6
Treg_OA_BT	C1QC+ Mac_OA_BT	13
Treg_OA_BT	S100A12+ Mac_OA_BT	1
Treg_OA_BT	IEG Mac_OA_BT	2
Treg_OA_BT	Mac_OA_BT	2
Treg_OA_BT	CCL4+ Mac_OA_BT	1
Treg_OA_BT	SPP1+ Mac_RA_BT	24
Treg_OA_BT	S100A12+ Mac_RA_BT	20
Treg_OA_BT	IEG Mac_RA_BT	16
Treg_OA_BT	Mac_RA_BT	13
Treg_OA_BT	C1QC+ Mac_RA_BT	18
Treg_OA_BT	CCL4+ Mac_RA_BT	24
Treg_OA_BT	Mac_RA_AT	10
Treg_OA_BT	C1QC+ Mac_RA_AT	23
Treg_OA_BT	SPP1+ Mac_RA_AT	17
Treg_OA_BT	S100A12+ Mac_RA_AT	19
Treg_OA_BT	IEG Mac_RA_AT	6
Treg_OA_BT	CCL4+ Mac_RA_AT	26
Treg_OA_BT	ZNF683+ CD8+ Trm_OA_BT	3
Treg_OA_BT	GZMK+ CD8+ NKTem_OA_BT	3
Treg_OA_BT	GNLY+ NK_OA_BT	2
Treg_OA_BT	Naive T_OA_BT	3
Treg_OA_BT	GZMK+ CD8+ Tem2_OA_BT	1
Treg_OA_BT	GZMK+ CD8+ Tem1_OA_BT	2
Treg_OA_BT	Proliferating CD8+ T_OA_BT	8
Treg_OA_BT	CD4+ Tex_OA_BT	2
Treg_OA_BT	Treg_OA_BT	1
Treg_OA_BT	Proliferating NK_OA_BT	5
Treg_OA_BT	Naive T_RA_BT	6
Treg_OA_BT	Treg_RA_BT	8
Treg_OA_BT	CD4+ Tex_RA_BT	10
Treg_OA_BT	GZMK+ CD8+ Tem2_RA_BT	7
Treg_OA_BT	GNLY+ NK_RA_BT	9
Treg_OA_BT	ZNF683+ CD8+ Trm_RA_BT	7
Treg_OA_BT	Proliferating CD8+ T_RA_BT	9
Treg_OA_BT	GZMK+ CD8+ Tem1_RA_BT	7
Treg_OA_BT	Proliferating NK_RA_BT	5
Treg_OA_BT	GZMK+ CD8+ NKTem_RA_BT	8
Treg_OA_BT	GNLY+ NK_RA_AT	9
Treg_OA_BT	Naive T_RA_AT	5
Treg_OA_BT	ZNF683+ CD8+ Trm_RA_AT	5
Treg_OA_BT	Proliferating NK_RA_AT	6
Treg_OA_BT	Treg_RA_AT	7
Treg_OA_BT	CD4+ Tex_RA_AT	8
Treg_OA_BT	GZMK+ CD8+ Tem2_RA_AT	6
Treg_OA_BT	GZMK+ CD8+ Tem1_RA_AT	7
Treg_OA_BT	Proliferating CD8+ T_RA_AT	10
Treg_OA_BT	GZMK+ CD8+ NKTem_RA_AT	8
Proliferating NK_OA_BT	SPP1+ Mac_OA_BT	12
Proliferating NK_OA_BT	C1QC+ Mac_OA_BT	18
Proliferating NK_OA_BT	S100A12+ Mac_OA_BT	5
Proliferating NK_OA_BT	IEG Mac_OA_BT	4
Proliferating NK_OA_BT	Mac_OA_BT	6
Proliferating NK_OA_BT	CCL4+ Mac_OA_BT	1
Proliferating NK_OA_BT	SPP1+ Mac_RA_BT	40
Proliferating NK_OA_BT	S100A12+ Mac_RA_BT	28
Proliferating NK_OA_BT	IEG Mac_RA_BT	31
Proliferating NK_OA_BT	Mac_RA_BT	30
Proliferating NK_OA_BT	C1QC+ Mac_RA_BT	33
Proliferating NK_OA_BT	CCL4+ Mac_RA_BT	34
Proliferating NK_OA_BT	Mac_RA_AT	16
Proliferating NK_OA_BT	C1QC+ Mac_RA_AT	35
Proliferating NK_OA_BT	SPP1+ Mac_RA_AT	27
Proliferating NK_OA_BT	S100A12+ Mac_RA_AT	22
Proliferating NK_OA_BT	IEG Mac_RA_AT	17
Proliferating NK_OA_BT	CCL4+ Mac_RA_AT	36
Proliferating NK_OA_BT	ZNF683+ CD8+ Trm_OA_BT	7
Proliferating NK_OA_BT	GZMK+ CD8+ NKTem_OA_BT	10
Proliferating NK_OA_BT	GNLY+ NK_OA_BT	10
Proliferating NK_OA_BT	Naive T_OA_BT	6
Proliferating NK_OA_BT	GZMK+ CD8+ Tem2_OA_BT	7
Proliferating NK_OA_BT	GZMK+ CD8+ Tem1_OA_BT	7
Proliferating NK_OA_BT	Proliferating CD8+ T_OA_BT	14
Proliferating NK_OA_BT	CD4+ Tex_OA_BT	6
Proliferating NK_OA_BT	Treg_OA_BT	5
Proliferating NK_OA_BT	Proliferating NK_OA_BT	6
Proliferating NK_OA_BT	Naive T_RA_BT	17
Proliferating NK_OA_BT	Treg_RA_BT	16
Proliferating NK_OA_BT	CD4+ Tex_RA_BT	20
Proliferating NK_OA_BT	GZMK+ CD8+ Tem2_RA_BT	16
Proliferating NK_OA_BT	GNLY+ NK_RA_BT	21
Proliferating NK_OA_BT	ZNF683+ CD8+ Trm_RA_BT	16
Proliferating NK_OA_BT	Proliferating CD8+ T_RA_BT	20
Proliferating NK_OA_BT	GZMK+ CD8+ Tem1_RA_BT	17
Proliferating NK_OA_BT	Proliferating NK_RA_BT	14
Proliferating NK_OA_BT	GZMK+ CD8+ NKTem_RA_BT	21
Proliferating NK_OA_BT	GNLY+ NK_RA_AT	19
Proliferating NK_OA_BT	Naive T_RA_AT	12
Proliferating NK_OA_BT	ZNF683+ CD8+ Trm_RA_AT	12
Proliferating NK_OA_BT	Proliferating NK_RA_AT	17
Proliferating NK_OA_BT	Treg_RA_AT	17
Proliferating NK_OA_BT	CD4+ Tex_RA_AT	17
Proliferating NK_OA_BT	GZMK+ CD8+ Tem2_RA_AT	10
Proliferating NK_OA_BT	GZMK+ CD8+ Tem1_RA_AT	15
Proliferating NK_OA_BT	Proliferating CD8+ T_RA_AT	20
Proliferating NK_OA_BT	GZMK+ CD8+ NKTem_RA_AT	16
Naive T_RA_BT	SPP1+ Mac_OA_BT	23
Naive T_RA_BT	C1QC+ Mac_OA_BT	31
Naive T_RA_BT	S100A12+ Mac_OA_BT	5
Naive T_RA_BT	IEG Mac_OA_BT	7
Naive T_RA_BT	Mac_OA_BT	7
Naive T_RA_BT	CCL4+ Mac_OA_BT	3
Naive T_RA_BT	SPP1+ Mac_RA_BT	73
Naive T_RA_BT	S100A12+ Mac_RA_BT	58
Naive T_RA_BT	IEG Mac_RA_BT	57
Naive T_RA_BT	Mac_RA_BT	41
Naive T_RA_BT	C1QC+ Mac_RA_BT	57
Naive T_RA_BT	CCL4+ Mac_RA_BT	64
Naive T_RA_BT	Mac_RA_AT	34
Naive T_RA_BT	C1QC+ Mac_RA_AT	62
Naive T_RA_BT	SPP1+ Mac_RA_AT	52
Naive T_RA_BT	S100A12+ Mac_RA_AT	58
Naive T_RA_BT	IEG Mac_RA_AT	35
Naive T_RA_BT	CCL4+ Mac_RA_AT	63
Naive T_RA_BT	ZNF683+ CD8+ Trm_OA_BT	9
Naive T_RA_BT	GZMK+ CD8+ NKTem_OA_BT	17
Naive T_RA_BT	GNLY+ NK_OA_BT	15
Naive T_RA_BT	Naive T_OA_BT	8
Naive T_RA_BT	GZMK+ CD8+ Tem2_OA_BT	11
Naive T_RA_BT	GZMK+ CD8+ Tem1_OA_BT	9
Naive T_RA_BT	Proliferating CD8+ T_OA_BT	16
Naive T_RA_BT	CD4+ Tex_OA_BT	8
Naive T_RA_BT	Treg_OA_BT	6
Naive T_RA_BT	Proliferating NK_OA_BT	17
Naive T_RA_BT	Naive T_RA_BT	9
Naive T_RA_BT	Treg_RA_BT	19
Naive T_RA_BT	CD4+ Tex_RA_BT	23
Naive T_RA_BT	GZMK+ CD8+ Tem2_RA_BT	20
Naive T_RA_BT	GNLY+ NK_RA_BT	27
Naive T_RA_BT	ZNF683+ CD8+ Trm_RA_BT	25
Naive T_RA_BT	Proliferating CD8+ T_RA_BT	26
Naive T_RA_BT	GZMK+ CD8+ Tem1_RA_BT	22
Naive T_RA_BT	Proliferating NK_RA_BT	15
Naive T_RA_BT	GZMK+ CD8+ NKTem_RA_BT	27
Naive T_RA_BT	GNLY+ NK_RA_AT	27
Naive T_RA_BT	Naive T_RA_AT	15
Naive T_RA_BT	ZNF683+ CD8+ Trm_RA_AT	22
Naive T_RA_BT	Proliferating NK_RA_AT	16
Naive T_RA_BT	Treg_RA_AT	17
Naive T_RA_BT	CD4+ Tex_RA_AT	23
Naive T_RA_BT	GZMK+ CD8+ Tem2_RA_AT	18
Naive T_RA_BT	GZMK+ CD8+ Tem1_RA_AT	14
Naive T_RA_BT	Proliferating CD8+ T_RA_AT	26
Naive T_RA_BT	GZMK+ CD8+ NKTem_RA_AT	21
Treg_RA_BT	SPP1+ Mac_OA_BT	23
Treg_RA_BT	C1QC+ Mac_OA_BT	29
Treg_RA_BT	S100A12+ Mac_OA_BT	10
Treg_RA_BT	IEG Mac_OA_BT	10
Treg_RA_BT	Mac_OA_BT	7
Treg_RA_BT	CCL4+ Mac_OA_BT	3
Treg_RA_BT	SPP1+ Mac_RA_BT	68
Treg_RA_BT	S100A12+ Mac_RA_BT	57
Treg_RA_BT	IEG Mac_RA_BT	50
Treg_RA_BT	Mac_RA_BT	44
Treg_RA_BT	C1QC+ Mac_RA_BT	50
Treg_RA_BT	CCL4+ Mac_RA_BT	65
Treg_RA_BT	Mac_RA_AT	35
Treg_RA_BT	C1QC+ Mac_RA_AT	54
Treg_RA_BT	SPP1+ Mac_RA_AT	47
Treg_RA_BT	S100A12+ Mac_RA_AT	55
Treg_RA_BT	IEG Mac_RA_AT	32
Treg_RA_BT	CCL4+ Mac_RA_AT	63
Treg_RA_BT	ZNF683+ CD8+ Trm_OA_BT	9
Treg_RA_BT	GZMK+ CD8+ NKTem_OA_BT	18
Treg_RA_BT	GNLY+ NK_OA_BT	17
Treg_RA_BT	Naive T_OA_BT	8
Treg_RA_BT	GZMK+ CD8+ Tem2_OA_BT	13
Treg_RA_BT	GZMK+ CD8+ Tem1_OA_BT	11
Treg_RA_BT	Proliferating CD8+ T_OA_BT	19
Treg_RA_BT	CD4+ Tex_OA_BT	10
Treg_RA_BT	Treg_OA_BT	8
Treg_RA_BT	Proliferating NK_OA_BT	16
Treg_RA_BT	Naive T_RA_BT	19
Treg_RA_BT	Treg_RA_BT	10
Treg_RA_BT	CD4+ Tex_RA_BT	24
Treg_RA_BT	GZMK+ CD8+ Tem2_RA_BT	21
Treg_RA_BT	GNLY+ NK_RA_BT	27
Treg_RA_BT	ZNF683+ CD8+ Trm_RA_BT	25
Treg_RA_BT	Proliferating CD8+ T_RA_BT	27
Treg_RA_BT	GZMK+ CD8+ Tem1_RA_BT	22
Treg_RA_BT	Proliferating NK_RA_BT	14
Treg_RA_BT	GZMK+ CD8+ NKTem_RA_BT	25
Treg_RA_BT	GNLY+ NK_RA_AT	27
Treg_RA_BT	Naive T_RA_AT	16
Treg_RA_BT	ZNF683+ CD8+ Trm_RA_AT	23
Treg_RA_BT	Proliferating NK_RA_AT	17
Treg_RA_BT	Treg_RA_AT	18
Treg_RA_BT	CD4+ Tex_RA_AT	27
Treg_RA_BT	GZMK+ CD8+ Tem2_RA_AT	20
Treg_RA_BT	GZMK+ CD8+ Tem1_RA_AT	17
Treg_RA_BT	Proliferating CD8+ T_RA_AT	32
Treg_RA_BT	GZMK+ CD8+ NKTem_RA_AT	25
CD4+ Tex_RA_BT	SPP1+ Mac_OA_BT	32
CD4+ Tex_RA_BT	C1QC+ Mac_OA_BT	38
CD4+ Tex_RA_BT	S100A12+ Mac_OA_BT	14
CD4+ Tex_RA_BT	IEG Mac_OA_BT	14
CD4+ Tex_RA_BT	Mac_OA_BT	13
CD4+ Tex_RA_BT	CCL4+ Mac_OA_BT	4
CD4+ Tex_RA_BT	SPP1+ Mac_RA_BT	83
CD4+ Tex_RA_BT	S100A12+ Mac_RA_BT	66
CD4+ Tex_RA_BT	IEG Mac_RA_BT	60
CD4+ Tex_RA_BT	Mac_RA_BT	59
CD4+ Tex_RA_BT	C1QC+ Mac_RA_BT	63
CD4+ Tex_RA_BT	CCL4+ Mac_RA_BT	80
CD4+ Tex_RA_BT	Mac_RA_AT	44
CD4+ Tex_RA_BT	C1QC+ Mac_RA_AT	68
CD4+ Tex_RA_BT	SPP1+ Mac_RA_AT	66
CD4+ Tex_RA_BT	S100A12+ Mac_RA_AT	65
CD4+ Tex_RA_BT	IEG Mac_RA_AT	42
CD4+ Tex_RA_BT	CCL4+ Mac_RA_AT	74
CD4+ Tex_RA_BT	ZNF683+ CD8+ Trm_OA_BT	12
CD4+ Tex_RA_BT	GZMK+ CD8+ NKTem_OA_BT	18
CD4+ Tex_RA_BT	GNLY+ NK_OA_BT	17
CD4+ Tex_RA_BT	Naive T_OA_BT	12
CD4+ Tex_RA_BT	GZMK+ CD8+ Tem2_OA_BT	14
CD4+ Tex_RA_BT	GZMK+ CD8+ Tem1_OA_BT	12
CD4+ Tex_RA_BT	Proliferating CD8+ T_OA_BT	20
CD4+ Tex_RA_BT	CD4+ Tex_OA_BT	12
CD4+ Tex_RA_BT	Treg_OA_BT	10
CD4+ Tex_RA_BT	Proliferating NK_OA_BT	20
CD4+ Tex_RA_BT	Naive T_RA_BT	23
CD4+ Tex_RA_BT	Treg_RA_BT	24
CD4+ Tex_RA_BT	CD4+ Tex_RA_BT	14
CD4+ Tex_RA_BT	GZMK+ CD8+ Tem2_RA_BT	27
CD4+ Tex_RA_BT	GNLY+ NK_RA_BT	33
CD4+ Tex_RA_BT	ZNF683+ CD8+ Trm_RA_BT	30
CD4+ Tex_RA_BT	Proliferating CD8+ T_RA_BT	32
CD4+ Tex_RA_BT	GZMK+ CD8+ Tem1_RA_BT	27
CD4+ Tex_RA_BT	Proliferating NK_RA_BT	18
CD4+ Tex_RA_BT	GZMK+ CD8+ NKTem_RA_BT	31
CD4+ Tex_RA_BT	GNLY+ NK_RA_AT	31
CD4+ Tex_RA_BT	Naive T_RA_AT	18
CD4+ Tex_RA_BT	ZNF683+ CD8+ Trm_RA_AT	27
CD4+ Tex_RA_BT	Proliferating NK_RA_AT	21
CD4+ Tex_RA_BT	Treg_RA_AT	23
CD4+ Tex_RA_BT	CD4+ Tex_RA_AT	30
CD4+ Tex_RA_BT	GZMK+ CD8+ Tem2_RA_AT	20
CD4+ Tex_RA_BT	GZMK+ CD8+ Tem1_RA_AT	21
CD4+ Tex_RA_BT	Proliferating CD8+ T_RA_AT	35
CD4+ Tex_RA_BT	GZMK+ CD8+ NKTem_RA_AT	25
GZMK+ CD8+ Tem2_RA_BT	SPP1+ Mac_OA_BT	21
GZMK+ CD8+ Tem2_RA_BT	C1QC+ Mac_OA_BT	29
GZMK+ CD8+ Tem2_RA_BT	S100A12+ Mac_OA_BT	8
GZMK+ CD8+ Tem2_RA_BT	IEG Mac_OA_BT	8
GZMK+ CD8+ Tem2_RA_BT	Mac_OA_BT	10
GZMK+ CD8+ Tem2_RA_BT	CCL4+ Mac_OA_BT	3
GZMK+ CD8+ Tem2_RA_BT	SPP1+ Mac_RA_BT	67
GZMK+ CD8+ Tem2_RA_BT	S100A12+ Mac_RA_BT	58
GZMK+ CD8+ Tem2_RA_BT	IEG Mac_RA_BT	54
GZMK+ CD8+ Tem2_RA_BT	Mac_RA_BT	46
GZMK+ CD8+ Tem2_RA_BT	C1QC+ Mac_RA_BT	49
GZMK+ CD8+ Tem2_RA_BT	CCL4+ Mac_RA_BT	59
GZMK+ CD8+ Tem2_RA_BT	Mac_RA_AT	37
GZMK+ CD8+ Tem2_RA_BT	C1QC+ Mac_RA_AT	57
GZMK+ CD8+ Tem2_RA_BT	SPP1+ Mac_RA_AT	49
GZMK+ CD8+ Tem2_RA_BT	S100A12+ Mac_RA_AT	58
GZMK+ CD8+ Tem2_RA_BT	IEG Mac_RA_AT	30
GZMK+ CD8+ Tem2_RA_BT	CCL4+ Mac_RA_AT	61
GZMK+ CD8+ Tem2_RA_BT	ZNF683+ CD8+ Trm_OA_BT	8
GZMK+ CD8+ Tem2_RA_BT	GZMK+ CD8+ NKTem_OA_BT	17
GZMK+ CD8+ Tem2_RA_BT	GNLY+ NK_OA_BT	15
GZMK+ CD8+ Tem2_RA_BT	Naive T_OA_BT	8
GZMK+ CD8+ Tem2_RA_BT	GZMK+ CD8+ Tem2_OA_BT	10
GZMK+ CD8+ Tem2_RA_BT	GZMK+ CD8+ Tem1_OA_BT	11
GZMK+ CD8+ Tem2_RA_BT	Proliferating CD8+ T_OA_BT	17
GZMK+ CD8+ Tem2_RA_BT	CD4+ Tex_OA_BT	8
GZMK+ CD8+ Tem2_RA_BT	Treg_OA_BT	7
GZMK+ CD8+ Tem2_RA_BT	Proliferating NK_OA_BT	16
GZMK+ CD8+ Tem2_RA_BT	Naive T_RA_BT	20
GZMK+ CD8+ Tem2_RA_BT	Treg_RA_BT	21
GZMK+ CD8+ Tem2_RA_BT	CD4+ Tex_RA_BT	27
GZMK+ CD8+ Tem2_RA_BT	GZMK+ CD8+ Tem2_RA_BT	11
GZMK+ CD8+ Tem2_RA_BT	GNLY+ NK_RA_BT	27
GZMK+ CD8+ Tem2_RA_BT	ZNF683+ CD8+ Trm_RA_BT	23
GZMK+ CD8+ Tem2_RA_BT	Proliferating CD8+ T_RA_BT	33
GZMK+ CD8+ Tem2_RA_BT	GZMK+ CD8+ Tem1_RA_BT	23
GZMK+ CD8+ Tem2_RA_BT	Proliferating NK_RA_BT	16
GZMK+ CD8+ Tem2_RA_BT	GZMK+ CD8+ NKTem_RA_BT	29
GZMK+ CD8+ Tem2_RA_BT	GNLY+ NK_RA_AT	24
GZMK+ CD8+ Tem2_RA_BT	Naive T_RA_AT	15
GZMK+ CD8+ Tem2_RA_BT	ZNF683+ CD8+ Trm_RA_AT	20
GZMK+ CD8+ Tem2_RA_BT	Proliferating NK_RA_AT	23
GZMK+ CD8+ Tem2_RA_BT	Treg_RA_AT	22
GZMK+ CD8+ Tem2_RA_BT	CD4+ Tex_RA_AT	25
GZMK+ CD8+ Tem2_RA_BT	GZMK+ CD8+ Tem2_RA_AT	21
GZMK+ CD8+ Tem2_RA_BT	GZMK+ CD8+ Tem1_RA_AT	16
GZMK+ CD8+ Tem2_RA_BT	Proliferating CD8+ T_RA_AT	29
GZMK+ CD8+ Tem2_RA_BT	GZMK+ CD8+ NKTem_RA_AT	21
GNLY+ NK_RA_BT	SPP1+ Mac_OA_BT	24
GNLY+ NK_RA_BT	C1QC+ Mac_OA_BT	36
GNLY+ NK_RA_BT	S100A12+ Mac_OA_BT	12
GNLY+ NK_RA_BT	IEG Mac_OA_BT	15
GNLY+ NK_RA_BT	Mac_OA_BT	16
GNLY+ NK_RA_BT	CCL4+ Mac_OA_BT	4
GNLY+ NK_RA_BT	SPP1+ Mac_RA_BT	75
GNLY+ NK_RA_BT	S100A12+ Mac_RA_BT	60
GNLY+ NK_RA_BT	IEG Mac_RA_BT	62
GNLY+ NK_RA_BT	Mac_RA_BT	58
GNLY+ NK_RA_BT	C1QC+ Mac_RA_BT	64
GNLY+ NK_RA_BT	CCL4+ Mac_RA_BT	76
GNLY+ NK_RA_BT	Mac_RA_AT	47
GNLY+ NK_RA_BT	C1QC+ Mac_RA_AT	67
GNLY+ NK_RA_BT	SPP1+ Mac_RA_AT	57
GNLY+ NK_RA_BT	S100A12+ Mac_RA_AT	61
GNLY+ NK_RA_BT	IEG Mac_RA_AT	40
GNLY+ NK_RA_BT	CCL4+ Mac_RA_AT	77
GNLY+ NK_RA_BT	ZNF683+ CD8+ Trm_OA_BT	11
GNLY+ NK_RA_BT	GZMK+ CD8+ NKTem_OA_BT	17
GNLY+ NK_RA_BT	GNLY+ NK_OA_BT	17
GNLY+ NK_RA_BT	Naive T_OA_BT	12
GNLY+ NK_RA_BT	GZMK+ CD8+ Tem2_OA_BT	12
GNLY+ NK_RA_BT	GZMK+ CD8+ Tem1_OA_BT	13
GNLY+ NK_RA_BT	Proliferating CD8+ T_OA_BT	23
GNLY+ NK_RA_BT	CD4+ Tex_OA_BT	11
GNLY+ NK_RA_BT	Treg_OA_BT	9
GNLY+ NK_RA_BT	Proliferating NK_OA_BT	21
GNLY+ NK_RA_BT	Naive T_RA_BT	27
GNLY+ NK_RA_BT	Treg_RA_BT	27
GNLY+ NK_RA_BT	CD4+ Tex_RA_BT	33
GNLY+ NK_RA_BT	GZMK+ CD8+ Tem2_RA_BT	27
GNLY+ NK_RA_BT	GNLY+ NK_RA_BT	19
GNLY+ NK_RA_BT	ZNF683+ CD8+ Trm_RA_BT	30
GNLY+ NK_RA_BT	Proliferating CD8+ T_RA_BT	35
GNLY+ NK_RA_BT	GZMK+ CD8+ Tem1_RA_BT	26
GNLY+ NK_RA_BT	Proliferating NK_RA_BT	20
GNLY+ NK_RA_BT	GZMK+ CD8+ NKTem_RA_BT	33
GNLY+ NK_RA_BT	GNLY+ NK_RA_AT	32
GNLY+ NK_RA_BT	Naive T_RA_AT	21
GNLY+ NK_RA_BT	ZNF683+ CD8+ Trm_RA_AT	22
GNLY+ NK_RA_BT	Proliferating NK_RA_AT	28
GNLY+ NK_RA_BT	Treg_RA_AT	26
GNLY+ NK_RA_BT	CD4+ Tex_RA_AT	29
GNLY+ NK_RA_BT	GZMK+ CD8+ Tem2_RA_AT	17
GNLY+ NK_RA_BT	GZMK+ CD8+ Tem1_RA_AT	19
GNLY+ NK_RA_BT	Proliferating CD8+ T_RA_AT	34
GNLY+ NK_RA_BT	GZMK+ CD8+ NKTem_RA_AT	25
ZNF683+ CD8+ Trm_RA_BT	SPP1+ Mac_OA_BT	23
ZNF683+ CD8+ Trm_RA_BT	C1QC+ Mac_OA_BT	32
ZNF683+ CD8+ Trm_RA_BT	S100A12+ Mac_OA_BT	9
ZNF683+ CD8+ Trm_RA_BT	IEG Mac_OA_BT	8
ZNF683+ CD8+ Trm_RA_BT	Mac_OA_BT	9
ZNF683+ CD8+ Trm_RA_BT	CCL4+ Mac_OA_BT	4
ZNF683+ CD8+ Trm_RA_BT	SPP1+ Mac_RA_BT	70
ZNF683+ CD8+ Trm_RA_BT	S100A12+ Mac_RA_BT	60
ZNF683+ CD8+ Trm_RA_BT	IEG Mac_RA_BT	61
ZNF683+ CD8+ Trm_RA_BT	Mac_RA_BT	52
ZNF683+ CD8+ Trm_RA_BT	C1QC+ Mac_RA_BT	55
ZNF683+ CD8+ Trm_RA_BT	CCL4+ Mac_RA_BT	65
ZNF683+ CD8+ Trm_RA_BT	Mac_RA_AT	39
ZNF683+ CD8+ Trm_RA_BT	C1QC+ Mac_RA_AT	61
ZNF683+ CD8+ Trm_RA_BT	SPP1+ Mac_RA_AT	54
ZNF683+ CD8+ Trm_RA_BT	S100A12+ Mac_RA_AT	56
ZNF683+ CD8+ Trm_RA_BT	IEG Mac_RA_AT	35
ZNF683+ CD8+ Trm_RA_BT	CCL4+ Mac_RA_AT	69
ZNF683+ CD8+ Trm_RA_BT	ZNF683+ CD8+ Trm_OA_BT	8
ZNF683+ CD8+ Trm_RA_BT	GZMK+ CD8+ NKTem_OA_BT	18
ZNF683+ CD8+ Trm_RA_BT	GNLY+ NK_OA_BT	16
ZNF683+ CD8+ Trm_RA_BT	Naive T_OA_BT	8
ZNF683+ CD8+ Trm_RA_BT	GZMK+ CD8+ Tem2_OA_BT	10
ZNF683+ CD8+ Trm_RA_BT	GZMK+ CD8+ Tem1_OA_BT	9
ZNF683+ CD8+ Trm_RA_BT	Proliferating CD8+ T_OA_BT	19
ZNF683+ CD8+ Trm_RA_BT	CD4+ Tex_OA_BT	8
ZNF683+ CD8+ Trm_RA_BT	Treg_OA_BT	7
ZNF683+ CD8+ Trm_RA_BT	Proliferating NK_OA_BT	16
ZNF683+ CD8+ Trm_RA_BT	Naive T_RA_BT	25
ZNF683+ CD8+ Trm_RA_BT	Treg_RA_BT	25
ZNF683+ CD8+ Trm_RA_BT	CD4+ Tex_RA_BT	30
ZNF683+ CD8+ Trm_RA_BT	GZMK+ CD8+ Tem2_RA_BT	23
ZNF683+ CD8+ Trm_RA_BT	GNLY+ NK_RA_BT	30
ZNF683+ CD8+ Trm_RA_BT	ZNF683+ CD8+ Trm_RA_BT	14
ZNF683+ CD8+ Trm_RA_BT	Proliferating CD8+ T_RA_BT	35
ZNF683+ CD8+ Trm_RA_BT	GZMK+ CD8+ Tem1_RA_BT	28
ZNF683+ CD8+ Trm_RA_BT	Proliferating NK_RA_BT	15
ZNF683+ CD8+ Trm_RA_BT	GZMK+ CD8+ NKTem_RA_BT	30
ZNF683+ CD8+ Trm_RA_BT	GNLY+ NK_RA_AT	28
ZNF683+ CD8+ Trm_RA_BT	Naive T_RA_AT	18
ZNF683+ CD8+ Trm_RA_BT	ZNF683+ CD8+ Trm_RA_AT	22
ZNF683+ CD8+ Trm_RA_BT	Proliferating NK_RA_AT	20
ZNF683+ CD8+ Trm_RA_BT	Treg_RA_AT	23
ZNF683+ CD8+ Trm_RA_BT	CD4+ Tex_RA_AT	28
ZNF683+ CD8+ Trm_RA_BT	GZMK+ CD8+ Tem2_RA_AT	18
ZNF683+ CD8+ Trm_RA_BT	GZMK+ CD8+ Tem1_RA_AT	20
ZNF683+ CD8+ Trm_RA_BT	Proliferating CD8+ T_RA_AT	32
ZNF683+ CD8+ Trm_RA_BT	GZMK+ CD8+ NKTem_RA_AT	23
Proliferating CD8+ T_RA_BT	SPP1+ Mac_OA_BT	37
Proliferating CD8+ T_RA_BT	C1QC+ Mac_OA_BT	49
Proliferating CD8+ T_RA_BT	S100A12+ Mac_OA_BT	14
Proliferating CD8+ T_RA_BT	IEG Mac_OA_BT	17
Proliferating CD8+ T_RA_BT	Mac_OA_BT	14
Proliferating CD8+ T_RA_BT	CCL4+ Mac_OA_BT	6
Proliferating CD8+ T_RA_BT	SPP1+ Mac_RA_BT	93
Proliferating CD8+ T_RA_BT	S100A12+ Mac_RA_BT	75
Proliferating CD8+ T_RA_BT	IEG Mac_RA_BT	75
Proliferating CD8+ T_RA_BT	Mac_RA_BT	68
Proliferating CD8+ T_RA_BT	C1QC+ Mac_RA_BT	74
Proliferating CD8+ T_RA_BT	CCL4+ Mac_RA_BT	88
Proliferating CD8+ T_RA_BT	Mac_RA_AT	60
Proliferating CD8+ T_RA_BT	C1QC+ Mac_RA_AT	84
Proliferating CD8+ T_RA_BT	SPP1+ Mac_RA_AT	73
Proliferating CD8+ T_RA_BT	S100A12+ Mac_RA_AT	73
Proliferating CD8+ T_RA_BT	IEG Mac_RA_AT	51
Proliferating CD8+ T_RA_BT	CCL4+ Mac_RA_AT	85
Proliferating CD8+ T_RA_BT	ZNF683+ CD8+ Trm_OA_BT	11
Proliferating CD8+ T_RA_BT	GZMK+ CD8+ NKTem_OA_BT	23
Proliferating CD8+ T_RA_BT	GNLY+ NK_OA_BT	16
